1d,7d
36241.7252999999,35609.5625
35589.815,35939.571
35266.0213,33950.571
35240.1353999999,34315.2611
34983.3323999999,35458.4576999999
34099.9853,34045.6517
33381.7102999999,33007.3848999999
32637.5973999999,32887.1146
32908.5049999999,31925.6981
32574.0335999999,31725.3506
32910.2252,32343.1785999999
32982.4441,32442.3440999999
32857.218,32575.2982
33152.1704,32716.5967999999
33820.8298999999,33452.1592
35796.9743999999,35254.4878
37149.3533,36763.7738
37872.2543,37975.0296999999
38831.3355,38797.1230999999
39187.6947,38997.9267
39075.6423,38691.0864999999
38644.8652999999,37717.0903
38777.5734,38372.3954999999
39109.7632,39062.6146
39268.5331,38676.3520999999
38735.4633,37953.2460999999
36857.0657999999,36468.853
35601.6322999999,35849.3893
34125.9542,34313.0065
32868.1996999999,32826.4150999999
32592.7040999999,32017.8718
32062.1755,32269.6293
32521.6251999999,33166.3643
31940.5531999999,32061.2827
32616.8182999999,32645.1127999999
32510.3139,32713.2655999999
32775.5118,32805.4801999999
32942.6776,32960.9991999999
33700.3692,33570.2010999999
35790.4372,35026.7591
37265.875,36509.2425999999
38320.8461,37675.0786
39236.7882,39840.8436
39459.4565999999,39242.2425
39528.1246,38318.9875
38930.8784,38070.2897
38472.8119999999,38498.7658
38745.8839999999,37869.3304999999
39491.7105,38010.3407999999
38815.8179,37672.339
36822.5915,35783.4974999999
36142.2077999999,34833.0043999999
34942.4219999999,34453.8398999999
33874.8332,32821.8213
32969.2727,32257.3757
32278.3901,32221.8623
32276.1087,32000.5237
32512.5864,31803.5075
32934.9892,32347.6284999999
33197.8052,32759.0763
33428.4441,32926.4599999999
33356.1088999999,33033.1344
34702.4179,33939.1399
36275.5066999999,35858.9478
37727.3868999999,37190.3193
38345.1716999999,37631.8213
39600.4734,39265.1716
39936.4510999999,38548.6388999999
39935.4273,38474.0608999999
38919.3191999999,37852.7301999999
39285.1152999999,37780.2735
38960.5846999999,37792.1515999999
38929.0883,38756.2385999999
38856.4421,38104.9622999999
37914.0023,36234.8249
36560.3706,35671.5236
35381.0420999999,34993.4516999999
33379.9293,33535.1535999999
32807.0011,32709.9095
31936.4049999999,32030.2773
32251.4982999999,32486.1526999999
32623.0836999999,32213.9723999999
33060.0072,32611.3545
33197.6384,32951.2948
33428.5978,32914.2234
33624.0357999999,33244.8064999999
34428.269,33972.9564
36465.8822,35834.2408
37823.0674999999,37240.8752
38806.5913999999,37133.6079
40015.1423999999,39117.1233999999
39919.7375,38811.4277999999
39640.93,38575.9478
39444.2952999999,38277.5233999999
39166.2981999999,38026.9254
40119.6037999999,38583.2889999999
40966.9790999999,39581.5045
40123.1933999999,39423.7759
38016.8599,37939.2243
37255.2581999999,36835.8692
36469.1834999999,35637.6711999999
34395.5919999999,34627.5313
33486.2716,33055.7687
32745.0887,32355.077
32822.7365999999,32315.8581999999
32858.0719,31840.5927
33158.7669,31714.5414999999
33764.1048,31953.8463
34498.5017999999,32223.8917
34596.9571999999,32668.4151999999
35558.2240999999,33529.4158
37541.0406,35468.0063
38903.9922999999,36590.1436
39408.667,36764.5366999999
40441.9994999999,36427.1466999999
39737.5114,35726.2249999999
39933.7082999999,34504.5610999999
38799.7100999999,34649.0224999999
38184.9205999999,33343.4398
39540.0965999999,33010.8277
40003.0435,34709.5345
40446.3119,34357.5740999999
39273.6391999999,33202.2287999999
38339.8761999999,33306.1537
37137.1489,33378.4046
35731.0696,32989.5319
34110.8868999999,31385.2858
32601.3882,30759.3388
33254.0841999999,31671.4002
32444.9932,32096.7243999999
32398.0126999999,31102.8601
33641.8332,31381.8979
34010.3396999999,31662.3532
34154.5276,32028.6712
35239.1227999999,32874.9103
36739.3246,35719.0838999999
37432.1212999999,36897.5040999999
37952.3709999999,36837.0409999999
36854.1088999999,36334.7614
36228.3695999999,35424.4406
36117.4453999999,35512.4322
35323.1644999999,34806.9173999999
34379.7315999999,34562.4126
34629.9815,35140.0791
35800.502,36241.7252999999
35171.1278999999,35589.815
33307.7035,35266.0213
33121.8055,35240.1353999999
33210.0824999999,34983.3323999999
33057.8205,34099.9853
31225.4095999999,33381.7102999999
30367.2311999999,32637.5973999999
31667.5289999999,32908.5049999999
32131.9487,32574.0335999999
31156.4163999999,32910.2252
31452.271,32982.4441
31500.8345,32857.218
31589.6987999999,33152.1704
32765.1555,33820.8298999999
34354.7393,35796.9743999999
35981.4772,37149.3533
36361.4770999999,37872.2543
36200.8426,38831.3355
35392.6362999999,39187.6947
35130.1492999999,39075.6423
34120.8387999999,38644.8652999999
33936.9424,38777.5734
34452.3848,39109.7632
36143.5345999999,39268.5331
36380.4957999999,38735.4633
35039.2254,36857.0657999999
35401.1111,35601.6322999999
35831.3041,34125.9542
34195.6716,32868.1996999999
33804.8818,32592.7040999999
32310.4906,32062.1755
33162.7192,32521.6251999999
32983.6604999999,31940.5531999999
33099.6771999999,32616.8182999999
33005.7943,32510.3139
33195.9293,32775.5118
33430.7874999999,32942.6776
34611.313,33700.3692
36385.3133999999,35790.4372
38302.4709,37265.875
39598.6471999999,38320.8461
39576.3954,39236.7882
39333.1981999999,39459.4565999999
39423.8574,39528.1246
37935.8505999999,38930.8784
38372.1348999999,38472.8119999999
38184.2293999999,38745.8839999999
39603.1164999999,39491.7105
39893.8324999999,38815.8179
37228.0233999999,36822.5915
36620.6739,36142.2077999999
34673.9804999999,34942.4219999999
34156.0343999999,33874.8332
32747.7197999999,32969.2727
32231.6518,32278.3901
32265.9199999999,32276.1087
32190.3542999999,32512.5864
32910.1509999999,32934.9892
33038.7747999999,33197.8052
33131.2762,33428.4441
33240.2575,33356.1088999999
34561.6658,34702.4179
36143.9770999999,36275.5066999999
37613.2833,37727.3868999999
38667.0769,38345.1716999999
39408.7183,39600.4734
40047.1275,39936.4510999999
39375.0013,39935.4273
38327.0129999999,38919.3191999999
38628.8499,39285.1152999999
39347.4997,38960.5846999999
39969.1385,38929.0883
38662.4244,38856.4421
37176.8378999999,37914.0023
36550.6805,36560.3706
34777.9337999999,35381.0420999999
33501.7784,33379.9293
32816.8657,32807.0011
31896.5619,31936.4049999999
32046.6987999999,32251.4982999999
32545.7344999999,32623.0836999999
33070.6523,33060.0072
33311.2074999999,33197.6384
33183.0618,33428.5978
33440.6267999999,33624.0357999999
34354.7079,34428.269
36498.1327,36465.8822
37992.7093,37823.0674999999
38703.7572999999,38806.5913999999
40157.6607999999,40015.1423999999
39791.4311999999,39919.7375
39218.5155999999,39640.93
38151.1137,39444.2952999999
38837.3980999999,39166.2981999999
39126.1828,40119.6037999999
39196.0720999999,40966.9790999999
38904.4263999999,40123.1933999999
37055.695,38016.8599
36587.9905999999,37255.2581999999
35748.1814999999,36469.1834999999
33053.0107999999,34395.5919999999
32711.4504,33486.2716
32085.2654,32745.0887
32228.1392,32822.7365999999
32558.8696999999,32858.0719
32806.6964,33158.7669
32892.2765,33764.1048
32991.43,34498.5017999999
33125.5313,34596.9571999999
34094.928,35558.2240999999
36124.7002999999,37541.0406
37753.3548,38903.9922999999
38592.898,39408.667
39221.5045,40441.9994999999
39156.9914999999,39737.5114
39541.8709999999,39933.7082999999
38327.7514999999,38799.7100999999
37826.7693999999,38184.9205999999
39252.8718,39540.0965999999
39933.4576,40003.0435
39423.2856,40446.3119
37360.4046999999,39273.6391999999
36941.5852999999,38339.8761999999
36432.9925,37137.1489
34027.4588999999,35731.0696
33061.7739,34110.8868999999
32499.9198,32601.3882
32391.1675,33254.0841999999
32559.1964999999,32444.9932
33164.2414999999,32398.0126999999
33222.0432,33641.8332
33457.466,34010.3396999999
33703.2180999999,34154.5276
34641.2341,35239.1227999999
36129.7508999999,36739.3246
37809.6759,37432.1212999999
38871.3030999999,37952.3709999999
39473.0959,36854.1088999999
39542.033,36228.3695999999
39275.7874999999,36117.4453999999
39005.8847,35323.1644999999
39041.4509,34379.7315999999
39927.3923999999,34629.9815
40532.9830999999,35800.502
40477.6717999999,35171.1278999999
38419.2785999999,33307.7035
37005.5806,33121.8055
37221.9236999999,33210.0824999999
35337.4764999999,33057.8205
34760.6754999999,31225.4095999999
32517.1117999999,30367.2311999999
33020.1828,31667.5289999999
32013.1901,32131.9487
32108.6909999999,31156.4163999999
32422.0034,31452.271
32885.6698,31500.8345
33051.5605999999,31589.6987999999
34011.2459999999,32765.1555
36031.2701,34354.7393
37631.1397,35981.4772
38219.9855,36361.4770999999
37695.8456,36200.8426
36056.9222999999,35392.6362999999
35409.718,35130.1492999999
34967.6906999999,34120.8387999999
34293.7785,33936.9424
34332.1878999999,34452.3848
36005.8778999999,36143.5345999999
35551.8435,36380.4957999999
33363.4964,35039.2254
33293.305,35401.1111
34272.3378999999,35831.3041
32789.0611999999,34195.6716
31987.9644,33804.8818
31581.9879,32310.4906
32093.4229,33162.7192
32471.4582,32983.6604999999
31543.9111,33099.6771999999
32068.9998999999,33005.7943
32391.7559,33195.9293
32473.1533,33430.7874999999
32911.6679,34611.313
34322.2704,36385.3133999999
35840.5685,38302.4709
36187.9706999999,39598.6471999999
36331.7621999999,39576.3954
35776.3236,39333.1981999999
35811.3790999999,39423.8574
34891.9297999999,37935.8505999999
35004.4815999999,38372.1348999999
35964.3717,38184.2293999999
35357.5789999999,39603.1164999999
34559.358,39893.8324999999
34174.2575999999,37228.0233999999
36042.1604999999,36620.6739
35996.5944999999,34673.9804999999
34374.311,34156.0343999999
33994.2379999999,32747.7197999999
32810.1024,32231.6518
32372.8777,32265.9199999999
32940.3232999999,32190.3542999999
33242.0297999999,32910.1509999999
33402.6888,33038.7747999999
33411.114,33131.2762
33675.0123,33240.2575
34370.8975999999,34561.6658
35710.972,36143.9770999999
37585.383,37613.2833
39116.2004999999,38667.0769
39603.6425,39408.7183
39749.2923999999,40047.1275
39617.4029999999,39375.0013
39389.0521999999,38327.0129999999
40794.9308,38628.8499
40701.4867999999,39347.4997
40331.8681999999,39969.1385
38999.6524999999,38662.4244
37341.5523,37176.8378999999
36700.4403999999,36550.6805
35302.0979,34777.9337999999
33950.1111,33501.7784
33504.1316999999,32816.8657
32381.6196999999,31896.5619
31969.6842,32046.6987999999
32192.7112,32545.7344999999
32812.2781,33070.6523
33051.5751999999,33311.2074999999
33440.1736999999,33183.0618
33387.9176999999,33440.6267999999
34581.2240999999,34354.7079
35915.2289,36498.1327
37254.8882999999,37992.7093
38013.4634999999,38703.7572999999
38540.5703999999,40157.6607999999
38784.1656,39791.4311999999
39146.2638,39218.5155999999
38000.8520999999,38151.1137
38894.4001999999,38837.3980999999
40155.9291,39126.1828
39251.8375999999,39196.0720999999
37632.1621999999,38904.4263999999
36789.2552999999,37055.695
36632.5039,36587.9905999999
35635.8164,35748.1814999999
34554.6229,33053.0107999999
33506.8349999999,32711.4504
32323.8286999999,32085.2654
31769.3179999999,32228.1392
32503.2262999999,32558.8696999999
32620.0141,32806.6964
33003.6675,32892.2765
33022.351,32991.43
33172.5786999999,33125.5313
33973.7764,34094.928
35358.9257999999,36124.7002999999
37294.2558999999,37753.3548
39039.3141,38592.898
39439.7990999999,39221.5045
38614.3144,39156.9914999999
38985.3611999999,39541.8709999999
38050.0152,38327.7514999999
38627.2739999999,37826.7693999999
39503.0679999999,39252.8718
39041.3531999999,39933.4576
37585.8147,39423.2856
36349.3605,37360.4046999999
36807.3818,36941.5852999999
34699.207,36432.9925
33434.8366,34027.4588999999
32798.6702999999,33061.7739
32150.9186999999,32499.9198
31338.8313999999,32391.1675
31703.866,32559.1964999999
32302.1811999999,33164.2414999999
32694.56,33222.0432
32719.3417999999,33457.466
32899.1886999999,33703.2180999999
33725.1413,34641.2341
35497.9470999999,36129.7508999999
37550.3966999999,37809.6759
38485.6915,38871.3030999999
39015.2949,39473.0959
40088.0075999999,39542.033
39892.0965999999,39275.7874999999
38721.947,39005.8847
38930.1933999999,39041.4509
40165.4028,39927.3923999999
40009.7251,40532.9830999999
38126.7673999999,40477.6717999999
36973.8926999999,38419.2785999999
36577.7989999999,37005.5806
35901.576,37221.9236999999
33939.7635999999,35337.4764999999
33633.6166999999,34760.6754999999
32133.7796999999,32517.1117999999
32016.9202,33020.1828
32040.8568999999,32013.1901
32428.7929,32108.6909999999
32583.2678,32422.0034
32896.1304999999,32885.6698
33086.1362,33051.5605999999
33971.3439999999,34011.2459999999
35765.5126,36031.2701
37141.6215999999,37631.1397
39036.8718,38219.9855
39376.1333,37695.8456
38993.6080999999,36056.9222999999
38703.1837,35409.718
38733.6814999999,34967.6906999999
39807.9882999999,34293.7785
40506.1535,34332.1878999999
39781.8272999999,36005.8778999999
38615.8928,35551.8435
37808.7451999999,33363.4964
37537.5912,33293.305
36714.0103999999,34272.3378999999
34293.9962,32789.0611999999
33334.6396,31987.9644
32387.0917,31581.9879
31701.1798,32093.4229
31591.8133999999,32471.4582
31499.0825,31543.9111
31978.4923,32068.9998999999
32327.2302,32391.7559
32320.3521,32473.1533
33532.4165999999,32911.6679
35249.2203,34322.2704
36871.2983,35840.5685
37478.6754999999,36187.9706999999
36717.0417,36331.7621999999
35949.9591,35776.3236
35896.9818,35811.3790999999
33969.8096999999,34891.9297999999
33969.5959999999,35004.4815999999
34242.9740999999,35964.3717
34678.1132,35357.5789999999
34253.5881999999,34559.358
33228.6995,34174.2575999999
33979.9528999999,36042.1604999999
33422.8804,35996.5944999999
32103.2949999999,34374.311
31820.7565,33994.2379999999
30659.9206999999,32810.1024
30701.2409,32372.8777
31286.3086,32940.3232999999
30348.0008,33242.0297999999
30830.239,33402.6888
31138.9473,33411.114
31252.3498,33675.0123
32285.8793,34370.8975999999
33686.6653,35710.972
34961.6649,37585.383
36064.9277999999,39116.2004999999
35613.8671,39603.6425
35353.3857999999,39749.2923999999
34932.1780999999,39617.4029999999
35197.6604999999,39389.0521999999
34817.0852,40794.9308
35488.3588,40701.4867999999
35146.8991,40331.8681999999
34276.2854999999,38999.6524999999
34157.8735999999,37341.5523
35330.3459999999,36700.4403999999
36043.0662999999,35302.0979
34646.0895999999,33950.1111
33700.2022999999,33504.1316999999
32540.7412,32381.6196999999
32797.9006999999,31969.6842
32650.806,32192.7112
33054.4254,32812.2781
33140.2128,33051.5751999999
33292.1744,33440.1736999999
33557.4599,33387.9176999999
34063.4513,34581.2240999999
35603.6505,35915.2289
37075.5343999999,37254.8882999999
37829.9052,38013.4634999999
38440.7621999999,38540.5703999999
39415.6567,38784.1656
39154.6468,39146.2638
39547.7436,38000.8520999999
40114.6448,38894.4001999999
39960.3272,40155.9291
39888.6618,39251.8375999999
38761.1194,37632.1621999999
37300.5785,36789.2552999999
36858.2986999999,36632.5039
35971.7655,35635.8164
33728.605,34554.6229
33403.9685,33506.8349999999
32369.927,32323.8286999999
32194.7844,31769.3179999999
31927.5659,32503.2262999999
32733.4033,32620.0141
32948.0478999999,33003.6675
32961.3666999999,33022.351
33164.3781999999,33172.5786999999
33854.0023,33973.7764
35489.5947999999,35358.9257999999
36984.6128,37294.2558999999
38412.8568,39039.3141
39638.2897,39439.7990999999
38674.4865999999,38614.3144
39415.2315,38985.3611999999
39356.9320999999,38050.0152
39763.5605,38627.2739999999
40418.9311,39503.0679999999
39665.8234,39041.3531999999
37862.0875999999,37585.8147
36984.9815999999,36349.3605
36909.0345999999,36807.3818
35603.7601,34699.207
34625.0026,33434.8366
33319.5794,32798.6702999999
31808.5841,32150.9186999999
32898.9259999999,31338.8313999999
32474.0927999999,31703.866
32940.6748,32302.1811999999
33084.0541999999,32694.56
33169.12,32719.3417999999
33338.347,32899.1886999999
34058.7097999999,33725.1413
35869.3471999999,35497.9470999999
37224.0028999999,37550.3966999999
38730.815,38485.6915
40003.5818,39015.2949
40380.6874,40088.0075999999
39476.7525,39892.0965999999
38432.2718,38721.947
38698.6699,38930.1933999999
40227.7180999999,40165.4028
38678.1906999999,40009.7251
38021.0526,38126.7673999999
36646.3081,36973.8926999999
36665.2661,36577.7989999999
35726.9827,35901.576
33584.4092,33939.7635999999
32950.6702999999,33633.6166999999
31745.6014,32133.7796999999
32103.6955,32016.9202
32189.7793999999,32040.8568999999
32733.9203999999,32428.7929
32944.0827999999,32583.2678
33078.2681,32896.1304999999
33328.2102,33086.1362
34266.2534,33971.3439999999
35945.1221999999,35765.5126
37762.3153999999,37141.6215999999
38929.1304999999,39036.8718
40325.8671,39376.1333
39416.0167999999,38993.6080999999
39877.7160999999,38703.1837
39221.1357999999,38733.6814999999
39792.7750999999,39807.9882999999
40565.2704999999,40506.1535
39949.0498,39781.8272999999
39334.2914,38615.8928
37462.5307,37808.7451999999
37281.3761999999,37537.5912
35858.9279,36714.0103999999
33718.9642,34293.9962
32873.7211,33334.6396
31818.8624,32387.0917
31371.2729,31701.1798
32290.6454999999,31591.8133999999
32792.6207999999,31499.0825
33138.8629999999,31978.4923
33327.4444999999,32327.2302
33675.408,32320.3521
34247.5354,33532.4165999999
36325.2655999999,35249.2203
37927.0935,36871.2983
39144.9905,37478.6754999999
40246.3107999999,36717.0417
40926.7814999999,35949.9591
40772.1096,35896.9818
40171.4363,33969.8096999999
40810.1655,33969.5959999999
41065.6482,34242.9740999999
40788.9507,34678.1132
39311.3727,34253.5881999999
38258.4691,33228.6995
38259.6181999999,33979.9528999999
36937.3412,33422.8804
34961.7304999999,32103.2949999999
33689.5821999999,31820.7565
32819.2297,30659.9206999999
